company,location,title,post_date,description,url,full_desc,seniority_level,employment_type,job_function,industries
"KellyMitchell Group, Inc","Northbrook, IL, US",Analyst - Business,2019-07-26,"The ideal candidate will have the ability to communicate effectively in a manner that is clear, logical and consistent. The Campaign ...",https://www.linkedin.com/jobs/view/analyst-business-at-kellymitchell-group-inc-1403884766?position=19&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"KellyMitchell Group, IncNorthbrook, IL, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Financial Services"
Computer Aided Technology,"Buffalo Grove, IL, US",Business Analyst,2019-07-17,"Proven financial and management skills, and experience managing metrics-oriented performance objectives. Since 1992, Computer Aided ...",https://www.linkedin.com/jobs/view/business-analyst-at-computer-aided-technology-1376991859?position=20&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Computer Aided TechnologyBuffalo Grove, IL, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Financial Services"
Univar Solutions,"Downers Grove, IL, US",Business Analyst,2019-07-15,"Knowledge and experience working with MS Office Suite, with strong Excel skills. At Univar Solutions, we’re building on our more than 90...",https://www.linkedin.com/jobs/view/business-analyst-at-univar-solutions-1374029288?position=21&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Univar SolutionsDowners Grove, IL, US 
",Associate,Full-time,"Business Development, Sales",Chemicals
Urbane Systems LLC,"Chicago, IL, US",Business Analyst,2019-07-31,"Need 9-12 years of experienced candidate. Financial industry experience capital markets. Thanks and Regards, Chandra Soodan 571-222-4118.",https://www.linkedin.com/jobs/view/business-analyst-at-urbane-systems-llc-1405092150?position=22&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Urbane Systems LLCChicago, IL, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Financial Services"
The Kelly Group,"Evanston, IL, US",Business Analyst,2019-07-31,"As a workforce advocate for over 70 years, we are proud to directly employ nearly 500,000 people around the world and have a role in ...",https://www.linkedin.com/jobs/view/business-analyst-at-the-kelly-group-1405103974?position=23&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"The Kelly GroupEvanston, IL, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Financial Services"
Ageatia Global Solutions,"Lisle, IL, US",Business Analyst,2019-07-31,"Experience with +500 functionaltechnical requirement to help document, organize, trace, and prioritize and to communicate changes to the ...",https://www.linkedin.com/jobs/view/business-analyst-at-ageatia-global-solutions-1405091342?position=24&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Ageatia Global SolutionsLisle, IL, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Computer & Network Security"
Businessolver,"Chicago, IL, US",Business Analyst,2019-07-05,"If you desire to use your skills and experience in an environment where you can make a difference, we want to hear from you. Experience ...",https://www.linkedin.com/jobs/view/business-analyst-at-businessolver-1402650825?position=25&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"BusinessolverChicago, IL, US 
",Associate,Full-time,"Human Resources, Information Technology, Engineering","Information Technology and Services, Human Resources, Computer Software"
SUPPLY.com,"Atlanta, Georgia",Business Analyst,2019-07-18,"Strong interpersonal skills for working with customers, vendors, and team members. From faucets to floor lamps, we’ve got one of the ...",https://www.linkedin.com/jobs/view/business-analyst-at-supply-com-1379841178?position=1&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"SUPPLY.comAtlanta, Georgia 
About SUPPLY.com  
With offices minutes from downtown Atlanta, SUPPLY.com is a place to buy all volumes and varieties of plumbing and homebuilding materials. Additionally, HM Wallace is the distribution arm of SUPPLY.com that supplies these same products to some of the nation's largest Retailers, eCommerce sites, and Wholesale Showroom chains. From faucets to floor lamps, we’ve got one of the most expansive catalogs in the business, and we rely on our team of nimble, lean, and data-driven members to keep it all straight. We work hard, celebrate wins, and strive to grow market share rapidly. We are constantly looking to grow the caliber of our team, so we encourage future leaders to connect with us.  
   
About the Position  
As a Business Analyst, you identify opportunities to run our business more effectively and serve our customers better. We provide a great runway for you to execute on these findings. A successful Business Analyst will thrive in this entrepreneurial environment amidst a mature industry using a healthy mix of creativity, strong business analytics, critical thinking, and good old-fashioned elbow grease. Great opportunities exist to grow this role to include broad responsibilities owning brand or customer relationships, and other career paths exist in multiple business units inside the company.  
   
You will:  
   
You have:  
   
You’ll get:  
",Associate,Full-time,Analyst,Retail
IRIS Consulting Corporation,"Atlanta, Georgia",Business Analyst,2019-07-30,Experience for Documentum file storage and scanning processes and familiar with OCR documents. Highly preferred strong business process /...,https://www.linkedin.com/jobs/view/business-analyst-at-iris-consulting-corporation-1390725489?position=2&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"IRIS Consulting CorporationAtlanta, Georgia 
 
",Mid-Senior level,Contract,Information Technology,Airlines/Aviation
Jobs @ TheJobNetwork,"Atlanta, GA, US",Business Analyst (601873),2019-08-02,Must be able to translate technical findings to Executives in a manner that is easily understandable to those less experienced with ...,https://www.linkedin.com/jobs/view/business-analyst-601873-at-jobs-%40-thejobnetwork-1406674177?position=3&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Jobs @ TheJobNetworkAtlanta, GA, US 
",Associate,Full-time,"Business Development, Sales",Marketing and Advertising
