company,location,title,post_date,description,url,full_desc,seniority_level,employment_type,job_function,industries
Flatiron School,"Atlanta, Georgia",Data Science Lead Instructor,2019-07-22,Flatiron School is seeking Lead Instructors for Data Science. We are looking for people that LOVE TEACHING. Pilot our experimental ...,https://www.linkedin.com/jobs/view/data-science-lead-instructor-at-flatiron-school-1276688931?position=23&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Flatiron SchoolAtlanta, Georgia 
Flatiron School is seeking Lead Instructors for Data Science. We are looking for people that LOVE TEACHING. We make it a mission to seek out teachers who can infect, infuse and inspire with passion, wisdom, positivity, and humor. They show students how to love what they do, and how to better love who they are.  
  
The Lead Data Science Instructor will:  
Make No Little Plans  
Build for scale by planning, writing, and delivering lectures in accordance with the progress and pace of the class.  
Pilot our experimental efforts in curriculum and pedagogical style pursuing our collective unending quest to provide the best experience and most positive outcomes.  
Develop and lead student project sprints throughout the semester.  
Radiate Positivity  
Create a safe and collaborative environment where students understand that helping their peers betters their own experience.  
Find what to love. Leverage passion as a force for motivation by sharing what you are passionate about with your students and working those topics into lesson plans as appropriate.  
Be Scrappy  
Embrace change and thrive in ambiguity by helping students and staff with real time efforts, like debugging a student’s project or assignment, while devoting time and effort to developing the macro learning plan.  
Move quickly by prepare your own lectures but anticipating last minutes changes based on the class' progress and learning goals.  
Integrate feedback from team members on progress of class to set pacing and determine tactical interventions.  
Use feedback from students gathered via class surveys to greatly exceed the minimum bar.  
Empower others to succeed by conducting interviews for instructors and students for future cohorts.  
Provide feedback to team members by conducting weekly 1 on 1s and over-communicating on a daily basis.  
Qualifications for Lead Instructor, Data Science:  
Strong Knowledge in Data Science, Data Analytics, R, Python, Etc  
Strong Knowledge in Statistics, Mathematics and Machine Learning  
2+ years of professional experience as a data scientist  
Prior experience teaching  
Can work cross-functionally with a variety of people from curriculum writers to engineers and designers 
",Mid-Senior level,Full-time,"Administrative, Consulting, Information Technology","Biotechnology, Information Services, Information Technology and Services"
ClearanceJobs,"Atlanta, GA, US","Informatics Data Scientist, Senior with Security Clearance",2019-07-22,"We have an opportunity for you to use your leadership and analytical skills to improve public health operations. You'll mentor teammates,...",https://www.linkedin.com/jobs/view/informatics-data-scientist-senior-with-security-clearance-at-clearancejobs-1387447318?position=24&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"ClearanceJobsAtlanta, GA, US 
",Associate,Full-time,Other,Defense & Space
Georgia Tech Research Institute,"Smyrna, GA, US",Junior Algorithm Engineer – Machine Learning - SEAL,2019-06-28,"The Intelligence, Surveillance, and Reconnaissance division within Georgia Tech Research Institute’s Sensors & Electromagnetic ...",https://www.linkedin.com/jobs/view/junior-algorithm-engineer-%E2%80%93-machine-learning-seal-at-georgia-tech-research-institute-1348117445?position=25&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Georgia Tech Research InstituteSmyrna, GA, US 
",Entry level,Full-time,"Engineering, Information Technology",Research
Agoda,"Portland, OR, US",Senior Machine Learning Product Scientist,2019-07-17,At Our Core We Are The Masters Of Combining Science And Business; Our Ideal Candidate Would Be Able To Do The Same With The Following ...,https://www.linkedin.com/jobs/view/senior-machine-learning-product-scientist-at-agoda-1358324424?position=1&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"AgodaPortland, OR, US 
",Mid-Senior level,Full-time,"Information Technology, Engineering",Internet
Harnham,"Portland, Oregon Area",Principal Data Scientist,2019-07-16,"YOUR SKILLS AND EXPERIENCE. As a Principal Data Scientist, you can expect a base salary between $170,000 to $200,000 (based on experience...",https://www.linkedin.com/jobs/view/principal-data-scientist-at-harnham-1334246237?position=2&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"HarnhamPortland, Oregon Area 
 
PRINCIPAL DATA SCIENTIST  
Principal Data Scientist - Personalization  
Beaverton, Oregon $170,000 - $200,000 + Competitive Benefits  
   
THE COMPANY  
   
THE ROLE  
As a Principal Data Scientist - Personalization you will…  
   
YOUR SKILLS AND EXPERIENCE  
   
THE BENEFITS  
As a Principal Data Scientist, you can expect a base salary between $170,000 to $200,000  (based on experience) plus competitive benefits including:  
   
HOW TO APPLY  
Please register your interest by sending your CV to Kristianna Chung via the Apply link on this page 
",Mid-Senior level,Full-time,"Engineering, Science, Information Technology","Retail, Apparel & Fashion, Staffing and Recruiting"
Vacasa,"Portland, OR, US","Senior Machine Learning Engineer - Portland, OR",2019-07-31,What We’re Looking For. We're looking for a self-driven machine-learning engineer or full-stack data scientist who wants to make an ...,https://www.linkedin.com/jobs/view/senior-machine-learning-engineer-portland-or-at-vacasa-1406350748?position=3&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"VacasaPortland, OR, US 
",Associate,Full-time,"Engineering, Information Technology","Computer Software, Financial Services, Real Estate"
Big Cloud,"Portland, Oregon Area",Data Scientist,2019-07-31,"They are seeking to recruit a Data Scientist. Big Data / real-time data processing platform experience (Spark, Hadoop, Flink, etc) Are ...",https://www.linkedin.com/jobs/view/data-scientist-at-big-cloud-1403944886?position=4&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Big CloudPortland, Oregon Area 
 
Are you a Data Scientist with client facing experience? Can you design and deliver machine learning solutions to clients? Do you want to work or one of the hottest AI companies?  
   
One of the worlds most successful AI companies is expanding their customer facing solutions and services practice. They are seeking to recruit a Data Scientist.  
   
You'll be responsible for managing client data science projects including; demonstrations, developong proof of concepts, managing success criteria and training users.  
   
Other responsibilities will include:  
  
You'll have…  
  
Ideally…  
",Mid-Senior level,Full-time,"Information Technology, Engineering",Computer Software
Amazon Web Services (AWS),"Portland, OR, US",Data Scientist - Nationwide Opportunities,2019-07-21,"If you have experience with AI, including building ML or DL models, we’d like to have you on our team. Combination of deep technical ...",https://www.linkedin.com/jobs/view/data-scientist-nationwide-opportunities-at-amazon-web-services-aws-1331945935?position=5&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Amazon Web Services (AWS)Portland, OR, US 
",Not Applicable,Full-time,"Consulting, Information Technology, Engineering","Computer Software, Information Technology and Services, Internet"
Malakye.com,"Beaverton, OR, US",Expert Information Security Data Scientist,2019-06-24,"Our data scientists work hard, have fun, are always looking for ways to advance their skills.QualificationsExpert – you are an ...",https://www.linkedin.com/jobs/view/expert-information-security-data-scientist-at-malakye-com-1381202688?position=6&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Malakye.comBeaverton, OR, US 
",Entry level,Full-time,"Engineering, Information Technology","Apparel & Fashion, Consumer Goods, Retail"
Jobs @ TheJobNetwork,"Hillsboro, OR, US",RET Design Engineer / Data Scientist,2019-08-02,"3+ months of experience with engineering operating systems such as Linux, programming languages such as C++; scripting languages such as ...",https://www.linkedin.com/jobs/view/ret-design-engineer-data-scientist-at-jobs-%40-thejobnetwork-1406612940?position=7&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Jobs @ TheJobNetworkHillsboro, OR, US 
",Entry level,Full-time,"Engineering, Information Technology",Research
Ampere,"Portland, OR, US","SoC Verification, Staff Engineer",2019-02-14,"Development experience in languages common to the industry (e.g., Verilog, SystemVerilog, C, C++, Perl, Python). BSEE & 6+ yrs OR MSEE & ...",https://www.linkedin.com/jobs/view/soc-verification-staff-engineer-at-ampere-1119514819?position=8&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"AmperePortland, OR, US 
",Entry level,Full-time,Quality Assurance,"Computer Hardware, Computer Software, Semiconductors"
Ampere,"Portland, OR, US","IC Package Design Engineer, Principal",2019-02-14,Our Hardware Design Engineering organization is seeking a Senior Package Electrical Design Engineer to implement high-performance ...,https://www.linkedin.com/jobs/view/ic-package-design-engineer-principal-at-ampere-1119927861?position=9&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"AmperePortland, OR, US 
",Entry level,Full-time,"Engineering, Information Technology","Computer Hardware, Computer Software, Semiconductors"
Harnham,"Portland, OR, US",Senior Data Scientist,2019-04-18,"Are you an experienced Data Scientist looking for an exciting challenge? Based out of Portland, you'll be working with an organization ...",https://www.linkedin.com/jobs/view/senior-data-scientist-at-harnham-1228393453?position=10&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"HarnhamPortland, OR, US 
",Associate,Full-time,Other,"Marketing and Advertising, Computer Software, Financial Services"
Ampere,"Portland, OR, US","CPU Memory Subsystem Design Engineer, Principal to Senior Principal",2019-07-27,"We are looking for CPU Memory Subsystem Designers to help us grow our team. Strong analytical skills with ability to create, measure, and...",https://www.linkedin.com/jobs/view/cpu-memory-subsystem-design-engineer-principal-to-senior-principal-at-ampere-1385113750?position=11&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"AmperePortland, OR, US 
",Director,Full-time,"Design, Art/Creative, Information Technology","Computer Hardware, Computer Software, Semiconductors"
Ampere,"Portland, OR, US","Design Engineer (Timing), Staff to Sr. Staff",2019-02-19,Working experience in flow and infrastructure development for timing closure of block and chip-level. Experience with large design STA ...,https://www.linkedin.com/jobs/view/design-engineer-timing-staff-to-sr-staff-at-ampere-1175880633?position=12&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"AmperePortland, OR, US 
",Associate,Full-time,"Engineering, Information Technology","Computer Hardware, Computer Software, Semiconductors"
Ampere,"Portland, OR, US","System Software, Principal Engineer",2019-03-11,"The Ampere Software Team is looking for innovative, motivated and passionate Senior System Software Engineers (Distinguished Engineer ...",https://www.linkedin.com/jobs/view/system-software-principal-engineer-at-ampere-1208765351?position=13&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"AmperePortland, OR, US 
",Associate,Full-time,"Engineering, Information Technology","Computer Hardware, Computer Software, Semiconductors"
Ampere,"Portland, OR, US","Product Marketing, Senior Director",2019-07-14,"Minimum 15+ years of technology product management or marketing experience, with a balanced mix of technical knowledge and business ...",https://www.linkedin.com/jobs/view/product-marketing-senior-director-at-ampere-1333829380?position=14&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"AmperePortland, OR, US 
",Director,Full-time,"Product Management, Marketing","Computer Hardware, Computer Software, Semiconductors"
Ampere,"Portland, OR, US","CPU Design Engineer, Senior Principal",2019-06-06,"We are looking for CPU Logic Designers to help us grow our team. Strong analytical skills with ability to create, measure, and evaluate ...",https://www.linkedin.com/jobs/view/cpu-design-engineer-senior-principal-at-ampere-1331830666?position=15&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"AmperePortland, OR, US 
",Associate,Full-time,"Engineering, Information Technology","Computer Hardware, Computer Software, Semiconductors"
Ampere,"Portland, OR, US","Technical Recruiter, Senior (Contract)",2019-03-14,Proven experience using innovative research & sourcing methods to hire niche skills and ‘hard to fill’ roles. Manage the staffing ...,https://www.linkedin.com/jobs/view/technical-recruiter-senior-contract-at-ampere-1167608700?position=16&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"AmperePortland, OR, US 
",Associate,Contract,Human Resources,"Computer Hardware, Computer Software, Semiconductors"
Ampere,"Portland, OR, US","CPU Logic Design, Sr Staff Engineer",2019-02-14,"We are looking for CPU Logic Designers to help us grow our team. Experience with logic optimization for power, area and timing tradeoffs.",https://www.linkedin.com/jobs/view/cpu-logic-design-sr-staff-engineer-at-ampere-1161861641?position=17&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"AmperePortland, OR, US 
",Associate,Full-time,"Engineering, Information Technology","Computer Hardware, Computer Software, Semiconductors"
Ampere,"Portland, OR, US","Field Applications Engineer, Senior (Pacific Northwest US)",2019-07-23,Ampere is looking for a talented engineer to work as a Senior Field Applications Engineer (FAE)/ Solutions Engineer and Senior Member of ...,https://www.linkedin.com/jobs/view/field-applications-engineer-senior-pacific-northwest-us-at-ampere-1389698281?position=18&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"AmperePortland, OR, US 
",Associate,Full-time,"Engineering, Information Technology","Computer Hardware, Computer Software, Semiconductors"
Harnham,"Portland, OR, US",Principal Data Scientist,2019-06-10,"As a Principal Data Scientist, you can expect a base salary between $170,000 to $200,000 (based on experience) plus competitive benefits ...",https://www.linkedin.com/jobs/view/principal-data-scientist-at-harnham-1345229951?position=19&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"HarnhamPortland, OR, US 
",Entry level,Full-time,"Engineering, Information Technology","Marketing and Advertising, Computer Software, Financial Services"
Harnham,"Portland, OR, US",Principal Data Scientist,2019-04-18,"Are you an experienced Data Scientist looking for an exciting challenge? Based out of Portland, you'll be working with an organization ...",https://www.linkedin.com/jobs/view/principal-data-scientist-at-harnham-1228394185?position=20&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"HarnhamPortland, OR, US 
",Entry level,Full-time,"Engineering, Information Technology","Marketing and Advertising, Computer Software, Financial Services"
Booz Allen Hamilton,"Honolulu, HI, US",Data Science Machine Learning Lead,2019-06-21,"We’re looking for you, a data scientist, machine learning engineer, or artificial intelligence specialist who knows how to step back and...",https://www.linkedin.com/jobs/view/data-science-machine-learning-lead-at-booz-allen-hamilton-1360045022?position=1&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Booz Allen HamiltonHonolulu, HI, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Financial Services"
"OneinaMil, LLC","Honolulu, HI, US",Data Science Machine Learning Lead,2019-07-28,"Our client is looking for an experienced data scientist, machine learning engineer, or artificial intelligence specialist who knows how ...",https://www.linkedin.com/jobs/view/data-science-machine-learning-lead-at-oneinamil-llc-1400982072?position=2&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"OneinaMil, LLCHonolulu, HI, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Financial Services"
"Precision Solutions, LLC","Honolulu, HI, US",Data Science Machine Learning Lead (HI),2019-01-07,"On our team, you’ll have the opportunity to accelerate innovation in artificial intelligence by working with the military to develop ...",https://www.linkedin.com/jobs/view/data-science-machine-learning-lead-hi-at-precision-solutions-llc-1056884099?position=3&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Precision Solutions, LLCHonolulu, HI, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Defense & Space, Computer Software"
ClearedJobs.Net,"Honolulu, HI, US",Data Science Machine Learning Lead,2019-07-03,"We’re looking for you, a data scientist, machine learning engineer, or artificial intelligence specialist who knows how to step back and...",https://www.linkedin.com/jobs/view/data-science-machine-learning-lead-at-clearedjobs-net-1399580671?position=4&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"ClearedJobs.NetHonolulu, HI, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Defense & Space, Telecommunications"
"Precision Solutions, Inc.","Honolulu, HI, US",Data Science Machine Learning Lead (HI),2019-06-21,"On our team, you’ll have the opportunity to accelerate innovation in artificial intelligence by working with the military to develop ...",https://www.linkedin.com/jobs/view/data-science-machine-learning-lead-hi-at-precision-solutions-inc-1374565178?position=5&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Precision Solutions, Inc.Honolulu, HI, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Defense & Space, Computer Software"
Booz Allen Hamilton,"Honolulu, HI, US",Data Scientist,2019-07-05,"You’ll have access to a wealth of training resources through our Analytics University, an online learning portal specifically geared ...",https://www.linkedin.com/jobs/view/data-scientist-at-booz-allen-hamilton-1355384704?position=6&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Booz Allen HamiltonHonolulu, HI, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Financial Services"
ClearanceJobs,"Honolulu, HI, US",Data Science Machine Learning Lead with Security Clearance,2019-07-16,"We're looking for you, a data scientist, machine learning engineer, or artificial intelligence specialist who knows how to step back and ...",https://www.linkedin.com/jobs/view/data-science-machine-learning-lead-with-security-clearance-at-clearancejobs-1380511938?position=7&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"ClearanceJobsHonolulu, HI, US 
",Entry level,Full-time,"Engineering, Information Technology",Defense & Space
ClearanceJobs,"Honolulu, HI, US",Data Scientist with Security Clearance,2019-07-18,"Participation in partnerships with data science leaders, like our work with NVIDIA to deliver Deep Learning Institute (DLI) training to ...",https://www.linkedin.com/jobs/view/data-scientist-with-security-clearance-at-clearancejobs-1397143510?position=8&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"ClearanceJobsHonolulu, HI, US 
",Entry level,Full-time,"Engineering, Information Technology",Defense & Space
ClearedJobs.Net,"Honolulu, HI, US","Data Scientist, Senior",2019-07-04,"Across private and public sectors — from fraud detection, to cancer research, to national intelligence — you know the answers are in ...",https://www.linkedin.com/jobs/view/data-scientist-senior-at-clearedjobs-net-1401671958?position=9&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"ClearedJobs.NetHonolulu, HI, US 
",Associate,Full-time,Other,"Information Technology and Services, Defense & Space, Telecommunications"
