company,location,title,post_date,description,url,full_desc,seniority_level,employment_type,job_function,industries
Chenega Corporation,"Hickam Field, HI, US",Contract Program Manager,2019-06-11,"Distributed Mission Operations (DMO) operational experience (desired) Former Combat Mission Ready (CMR) U.S. Air Force pilot (A-10, F-15,...",https://www.linkedin.com/jobs/view/contract-program-manager-at-chenega-corporation-1323968468?position=9&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Chenega CorporationHickam Field, HI, US 
",Associate,Contract,"Project Management, Information Technology","Construction, Information Technology and Services, Hospital & Health Care"
"BAE Systems, Inc.","Wahiawā, HI, US",Programmer Analysis II,2018-08-07,BAE Systems is looking for a mid - senior level SharePoint UX / Web developer involved in building and configuring SharePoint websites ...,https://www.linkedin.com/jobs/view/programmer-analysis-ii-at-bae-systems-inc-799079129?position=10&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"BAE Systems, Inc.Wahiawā, HI, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Defense & Space, Computer Software"
Larkin Contractors Inc,"Honolulu, HI, US",Statistical Analyst,2019-08-04,"1-5 years experience in database technologies, including a basic understanding of technology business analysis. Excellent interpersonal, ...",https://www.linkedin.com/jobs/view/statistical-analyst-at-larkin-contractors-inc-1412178291?position=11&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Larkin Contractors IncHonolulu, HI, US 
",Associate,Full-time,"Research, Analyst, Information Technology","Construction, Information Technology and Services, Hospital & Health Care"
Army National Guard,"Kapolei, HI, US",35M Warrant Officer: Human Intelligence Collection Technician,2019-08-03,"Through your training, you will develop the skills and experience to enjoy a civilian career in research, business planning and even ...",https://www.linkedin.com/jobs/view/35m-warrant-officer-human-intelligence-collection-technician-at-army-national-guard-1355250971?position=12&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Army National GuardKapolei, HI, US 
",Entry level,Part-time,"Other, Information Technology, Management","Construction, Oil & Energy, Transportation/Trucking/Railroad"
Lendlease,"Schofield Barracks, Hawaii",Sr. Marketing Manager - Community Engagement,2019-07-11,Ideal candidate would have thorough knowledge and hands-on marketing and communications experience in the local residential real estate ...,https://www.linkedin.com/jobs/view/sr-marketing-manager-community-engagement-at-lendlease-1349663317?position=13&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"LendleaseSchofield Barracks, Hawaii 
Responsible for the development and execution of marketing, communications, government and community relations, and business development strategies in support of Lendlease’s Military Housing Privatization Initiative (MHPI) business and future real estate development opportunities in the Hawaii and Alaska markets.  
  
The following statements are intended to describe the general nature and level of work being performed by individuals assigned to this position.  They are not intended to be an exhaustive list of all duties, responsibilities and skills required of personnel so classified.  
  
  
Lendlease is an equal opportunity, affirmative action employer.  
All qualified applicants will receive consideration for employment without regard to their protected veteran status and will not be discriminated against on the basis of disability.  
VEVRRA Federal Contractor  
Click here for an Explanation of your Equal Employment Opportunity rights:  
English EEO, EEO Supplement, Spanish EEO, Arabic EEO, Chinese EEO, Pay Transparency  
",Mid-Senior level,Full-time,"Project Management, Strategy/Planning",Real Estate
Hawaiian Telcom,"Honolulu, HI, US",Principle Architect,2019-06-10,10+ years of experience in relevant IT/Network technologies with emphasis on design and production support of high capacity mission ...,https://www.linkedin.com/jobs/view/principle-architect-at-hawaiian-telcom-1355368217?position=14&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Hawaiian TelcomHonolulu, HI, US 
",Associate,Full-time,"Engineering, Information Technology",Information Technology and Services
"OneinaMil, LLC","Honolulu, HI, US",Data Science Machine Learning Lead,2019-08-03,"Our client is looking for an experienced data scientist, machine learning engineer, or artificial intelligence specialist who knows how ...",https://www.linkedin.com/jobs/view/data-science-machine-learning-lead-at-oneinamil-llc-1410797157?position=15&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"OneinaMil, LLCHonolulu, HI, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Financial Services"
RBR,"Mililani Town, HI, US",Korean Language Course Developer 1,2019-01-08,Join RBR's winning team and use your excellent Korean knowledge and instructional design skills to support vital national security missions.,https://www.linkedin.com/jobs/view/korean-language-course-developer-1-at-rbr-1100062838?position=16&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"RBRMililani Town, HI, US 
",Entry level,Contract,Human Resources,"Information Technology and Services, Defense & Space, Computer Software"
RBR-Technologies,"Mililani Town, HI, US",Korean Language Course Developer 1,2018-10-31,Join RBR's winning team and use your excellent Korean knowledge and instructional design skills to support vital national security missions.,https://www.linkedin.com/jobs/view/korean-language-course-developer-1-at-rbr-technologies-937747334?position=17&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"RBR-TechnologiesMililani Town, HI, US 
",Entry level,Contract,Human Resources,"Information Technology and Services, Defense & Space, Computer & Network Security"
Adams Communication,"Kāne‘ohe, HI, US",Maintenance Supervisor,2019-07-10,ACET is seeking a **Maintenance Supervisor**to join our dynamic team in Hawaii (MCBH K-Bay Home Station). The Maintenance Supervisors ...,https://www.linkedin.com/jobs/view/maintenance-supervisor-at-adams-communication-1365814313?position=18&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Adams CommunicationKāne‘ohe, HI, US 
",Mid-Senior level,Full-time,"Management, Manufacturing","Information Technology and Services, Defense & Space, Computer & Network Security"
wifey,"Honolulu, HI, US",Make-Up Artist,2019-03-23,"Wifey Beauty, LLC is seeking professional, experienced and licensed Make-Up Artists for our Wifey Beauty Concierge division. Make-Up ...",https://www.linkedin.com/jobs/view/make-up-artist-at-wifey-1183113631?position=19&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"wifeyHonolulu, HI, US 
",Entry level,Full-time,"Design, Art/Creative, Information Technology",Apparel & Fashion
Fulcrum Co.,"Honolulu, HI, US",Enterprise Architect (PACOM),2019-06-02,Fulcrum is seeking an experienced Enterprise Architect to be embedded with PACOM. Background or experience in DoD intelligence IT systems...,https://www.linkedin.com/jobs/view/enterprise-architect-pacom-at-fulcrum-co-1345699135?position=20&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Fulcrum Co.Honolulu, HI, US 
",Associate,Full-time,"Engineering, Information Technology","Information Technology and Services, Defense & Space, Computer Software"
Booz Allen Hamilton,"Honolulu, HI, US",Data Science Machine Learning Lead,2019-06-21,"We’re looking for you, a data scientist, machine learning engineer, or artificial intelligence specialist who knows how to step back and...",https://www.linkedin.com/jobs/view/data-science-machine-learning-lead-at-booz-allen-hamilton-1360045022?position=21&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Booz Allen HamiltonHonolulu, HI, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Financial Services"
Fulcrum,"Honolulu, HI, US",Enterprise Architect - PACOM HI,2019-06-14,Fulcrum is seeking an experienced Enterprise Architect to be embedded with PACOM in HI. Bckground or experience in DoD intelligence IT ...,https://www.linkedin.com/jobs/view/enterprise-architect-pacom-hi-at-fulcrum-1365314594?position=22&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"FulcrumHonolulu, HI, US 
",Associate,Full-time,"Engineering, Information Technology","Information Technology and Services, Defense & Space, Computer Software"
ClearedJobs.Net,"Honolulu, HI, US",Data Science Machine Learning Lead,2019-07-03,"We’re looking for you, a data scientist, machine learning engineer, or artificial intelligence specialist who knows how to step back and...",https://www.linkedin.com/jobs/view/data-science-machine-learning-lead-at-clearedjobs-net-1399580671?position=23&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"ClearedJobs.NetHonolulu, HI, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Defense & Space, Telecommunications"
Bloomingdale's,"Honolulu, HI, US","Business Manager - Luxury Apparel: Bloomingdale’s Ala Moana, Honolulu HI",2019-07-21,"Highly interactive with both associates and customers, the Business Manager is responsible for the daily management of the selling floor.",https://www.linkedin.com/jobs/view/business-manager-luxury-apparel-bloomingdale%E2%80%99s-ala-moana-honolulu-hi-at-bloomingdale-s-1329985626?position=24&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Bloomingdale'sHonolulu, HI, US 
",Director,Full-time,"Sales, Business Development","Apparel & Fashion, Information Technology and Services, Retail"
Integrity Business Solutions Inc,"Wahiawā, HI, US",Task Order Project Manager (TOPM) with Security Clearance,2019-07-24,Integrity Business Solutions is currently seeking a Task Order Project Manager (TOPM) to manage the language operations in support of the...,https://www.linkedin.com/jobs/view/task-order-project-manager-topm-with-security-clearance-at-integrity-business-solutions-inc-1390682671?position=25&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Integrity Business Solutions IncWahiawā, HI, US 
",Entry level,Full-time,"Project Management, Information Technology",Capital Markets
