company,location,title,post_date,description,url,full_desc,seniority_level,employment_type,job_function,industries
Cgi Technologies,"Honolulu, HI, US",Business Analyst,2019-07-26,High level of interpersonal skills and customer service oriented experience and proficiency. We make it easy to translate military ...,https://www.linkedin.com/jobs/view/business-analyst-at-cgi-technologies-1395709622?position=10&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Cgi TechnologiesHonolulu, HI, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Financial Services"
I.K.E. Co.,"Honolulu, HI, US",Business Analyst,2019-07-23,"Strong communication skills, proven experience acting as intermediary between client and business. We are looking for someone to achieve ...",https://www.linkedin.com/jobs/view/business-analyst-at-i-k-e-co-1388837135?position=11&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"I.K.E. Co.Honolulu, HI, US 
",Associate,Full-time,"Business Development, Sales","Health, Wellness and Fitness, Medical Practice, Hospital & Health Care"
CyberCoders,"Honolulu, HI, US",Business Analyst / Systems Analyst,2019-08-01,What You Will Be Doing. We are in the financial sector and looking for a Business Analyst / Systems Analyst with SQL background to join ...,https://www.linkedin.com/jobs/view/business-analyst-systems-analyst-at-cybercoders-1394656458?position=12&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"CyberCodersHonolulu, HI, US 
 
",Mid-Senior level,Full-time,Information Technology,Financial Services
Remedy Staffing,"Honolulu, HI, US",Senior Business Analyst,2019-08-04,Local reputable company looking for a Senior Business Analyst! MINIMUM eight years experience in business analyst role. Elicit ...,https://www.linkedin.com/jobs/view/senior-business-analyst-at-remedy-staffing-1412305735?position=13&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Remedy StaffingHonolulu, HI, US 
",Associate,Full-time,"Business Development, Sales","Construction, Machinery, Staffing and Recruiting"
TEKWISSEN ®,"Honolulu, HI, US",Medicaid Business Analyst,2019-07-29,"The ideal candidate for this position must be willing to facilitate requirement discussions with business and technology stakeholders, ...",https://www.linkedin.com/jobs/view/medicaid-business-analyst-at-tekwissen-%C2%AE-1401738629?position=14&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"TEKWISSEN ®Honolulu, HI, US 
",Associate,Full-time,"Business Development, Sales","Electrical/Electronic Manufacturing, Construction, Machinery"
Staffigo,"Pearl City, HI, US",Entry Level Business Analyst,2019-05-03,"This individual will apply proven communication, analytical and problem-solving skills to help identify, communicate and resolve systems ...",https://www.linkedin.com/jobs/view/entry-level-business-analyst-at-staffigo-1292836777?position=15&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"StaffigoPearl City, HI, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Financial Services"
Bank of Hawaii,"Honolulu, HI, US",Consumer Lending Business Analyst,2019-04-28,Demonstrated work experience utilizing business process knowledge and business interpretation skills. Under the direction of the Division...,https://www.linkedin.com/jobs/view/consumer-lending-business-analyst-at-bank-of-hawaii-1286860473?position=16&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Bank of HawaiiHonolulu, HI, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Banking, Financial Services"
Hawaiian Airlines,"Honolulu, HI, US",Senior Business Analyst - Project Management Office,2019-05-11,Experience in enterprise project management setting which required use of business analysis skills. At this level the analyst relies on ...,https://www.linkedin.com/jobs/view/senior-business-analyst-project-management-office-at-hawaiian-airlines-1266107356?position=17&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Hawaiian AirlinesHonolulu, HI, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Financial Services"
Central Pacific Bank,"Honolulu, HI, US","Business Solutions Analyst I, II or Senior",2019-04-26,4 years of systems analysis or applications development experience or fresh graduates with high academic achievements. Good ...,https://www.linkedin.com/jobs/view/business-solutions-analyst-i-ii-or-senior-at-central-pacific-bank-1281905692?position=18&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Central Pacific BankHonolulu, HI, US 
",Associate,Full-time,"Business Development, Sales","Banking, Insurance, Financial Services"
University of Hawai‘i System,"Honolulu, HI, US",Functional Business Analyst,2019-07-03,"Experience with translating HR business/functional requirements, developing use cases that can be used for test scripts and developing ...",https://www.linkedin.com/jobs/view/functional-business-analyst-at-university-of-hawai%E2%80%98i-system-1400396997?position=19&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"University of Hawai‘i SystemHonolulu, HI, US 
",Associate,Full-time,"Business Development, Sales","Higher Education, Education Management, Government Administration"
SysMind LLC,"Honolulu, HI, US",Sabre Business Analyst,2019-08-04,Expertise in business analysis skills and experience working with Airline Clients. Ability to provide expertise with Airline domain ...,https://www.linkedin.com/jobs/view/sabre-business-analyst-at-sysmind-llc-1412303438?position=20&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"SysMind LLCHonolulu, HI, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Staffing and Recruiting, Oil & Energy"
Chenega MIOS SBU,"Honolulu, HI, US","Business Systems Analyst, Sr./Business Systems Analyst - Senior",2019-07-26,"Chenega Technical Innovations is currently seeking talented individuals to add to our Talent Network. Experience with Microsoft Office, ...",https://www.linkedin.com/jobs/view/business-systems-analyst-sr-business-systems-analyst-senior-at-chenega-mios-sbu-1396401168?position=21&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Chenega MIOS SBUHonolulu, HI, US 
",Associate,Full-time,"Business Development, Sales","Defense & Space, Staffing and Recruiting, Human Resources"
Unisys India,"Honolulu, HI, US",MandO Business Analyst - HI0001472513,2019-07-19,"Here, you have the opportunity to learn new skills, apply your expertise, explore local and global challenges, and solve complex ...",https://www.linkedin.com/jobs/view/mando-business-analyst-hi0001472513-at-unisys-india-1382095718?position=22&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Unisys IndiaHonolulu, HI, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Computer & Network Security"
AGP Group,"Honolulu, HI, US",Medicaid Business Analyst (1912216818) - Honolulu,2019-07-26,"The ideal candidate for this position must be willing to facilitate requirement discussions with business and technology stakeholders, ...",https://www.linkedin.com/jobs/view/medicaid-business-analyst-1912216818-honolulu-at-agp-group-1396228428?position=23&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"AGP GroupHonolulu, HI, US 
",Associate,Full-time,"Business Development, Sales","Newspapers, Publishing, Logistics and Supply Chain"
